price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,feature_Day-Night Indicator,feature_Month,feature_Tourbillon,feature_Dual Time,feature_Retrograde,feature_Date,feature_Small Seconds,feature_Perpetual Calendar,feature_Triple Time-zone,feature_Jumping Hours,feature_Flying Tourbillon,feature_Power Reserve Indicator,feature_Year,feature_Moon Phase,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,precious_stone_on_Buckle
816000,TAG Heuer,Automatic,44.0,15.1,Round,Titanium,Sapphire Crystal,Rubber,Folding,Men,100.0,2.0,Switzerland,80.0,33.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
836400,TAG Heuer,Automatic,44.0,15.1,Round,Titanium,Sapphire Crystal,Rubber,Folding,Men,100.0,2.0,Switzerland,80.0,33.0,0,No Bezel,0,28800.0,DLC,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1380000,Ulysse Nardin,Automatic,44.0,14.81,Round,Steel,Sapphire Crystal,Others,Hook-and-loop,Men,300.0,2.0,Switzerland,60.0,50.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2850000,Ulysse Nardin,Automatic,44.0,15.7,Round,Titanium,Sapphire Crystal,Others,Hook-and-loop,Men,200.0,2.0,Switzerland,96.0,23.0,0,Unidirectional Rotating Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2850000,Ulysse Nardin,Automatic,44.0,15.7,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,96.0,23.0,0,Unidirectional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1420000,Ulysse Nardin,Automatic,42.0,11.13,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,60.0,45.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1640000,Ulysse Nardin,Automatic,44.0,16.1,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,48.0,25.0,0,Unidirectional Rotating Bezel,1,28800.0,DLC,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1360000,Ulysse Nardin,Automatic,44.0,16.1,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,48.0,25.0,0,Unidirectional Rotating Bezel,1,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1320000,Ulysse Nardin,Automatic,42.0,11.1,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,60.0,50.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403000,BVLGARI,Automatic,40.0,9.7,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,100.0,5.0,Switzerland,42.0,25.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
832400,Breitling,Automatic,42.0,15.1,Round,G-S Hybrid,Sapphire Crystal,Rubber,Folding,Men,200.0,5.0,Switzerland,70.0,47.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
976600,Breitling,Automatic,42.0,15.1,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,200.0,5.0,Switzerland,70.0,47.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
641700,Breitling,Automatic,36.0,12.2,Round,G-S Hybrid,Sapphire Crystal,Rubber,Folding,Women,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1292700,Breitling,Automatic,38.0,11.8,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,100.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
570000,Grand Seiko,Spring Drive,40.2,12.8,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,5.0,Japan,72.0,30.0,0,No Bezel,1,32768.0,No coating,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189500,Frederique Constant,Automatic,39.0,10.84,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265500,Frederique Constant,Quartz,31.0,7.972859999999996,Round,Steel,Sapphire Crystal,Steel,Folding,Women,50.0,2.0,Switzerland,34.33600000000011,0.0,1,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
574000,Louis Erard,Automatic,42.0,12.24286000000001,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,3.0,Switzerland,38.0,31.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510000,Louis Erard,Automatic,42.0,12.24286000000001,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,3.0,Switzerland,38.0,31.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200000,Bovet,Manual Winding,40.0,9.8,Round,Titanium,Sapphire Crystal,Titanium,Folding,Men,30.0,5.0,Switzerland,168.0,45.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240000,Bovet,Manual Winding,42.0,10.5894433333334,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,30.0,2.0,Switzerland,168.0,38.0,1,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3600000,Arnold & Son,Manual Winding,38.0,10.44,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,24.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
757500,Omega,Manual Winding,42.0,13.2,Round,Steel,Sapphire Crystal,Rubber,Others,Men,50.0,5.0,Switzerland,50.0,26.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
109000,Nivada Grenchen,Automatic,39.0,11.908333333333351,Cushion,Steel,Sapphire Crystal,Leather,Tang,Men,1000.0,2.0,Switzerland,38.0,26.0,1,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
92000,Nivada Grenchen,Automatic,38.0,11.1,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
92000,Nivada Grenchen,Manual Winding,35.0,10.1,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,36.0,18.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29200,Zeppelin,Quartz,40.0,10.0,Round,G-S Hybrid,Others,G-S Hybrid,Folding,Men,30.0,2.0,Germany,37.92800000000005,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26400,Zeppelin,Automatic,40.0,11.0,Round,Steel,Mineral Crystal,Leather,Tang,Men,50.0,2.0,Germany,42.0,21.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26400,Zeppelin,Solar Powered,41.0,11.0,Round,Steel,Mineral Crystal,Leather,Tang,Men,50.0,2.0,Germany,44.968,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24800,Zeppelin,Automatic,40.0,11.0,Round,Steel,Mineral Crystal,Others,Tang,Men,50.0,2.0,Germany,42.0,21.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22800,Zeppelin,Quartz,36.0,10.0,Round,Steel,Mineral Crystal,Steel,Folding,Women,50.0,2.0,Germany,37.14048000000005,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768700,Omega,Manual Winding,39.7,13.4,Round,Steel,Sapphire Crystal,Steel,Others,Men,50.0,5.0,Switzerland,50.0,26.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3200000,Arnold & Son,Manual Winding,38.0,10.44,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,24.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114000,Nivada Grenchen,Manual Winding,35.0,10.1,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,36.0,18.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
93000,Nivada Grenchen,Manual Winding,35.0,10.1,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,50.0,2.0,Switzerland,36.0,18.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
200000,Raymond Weil,Automatic,39.5,10.25,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,41.0,31.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
297000,Tutima Glashütte,Automatic,34.0,10.066126666666655,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Germany,41.0,26.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261000,Tutima Glashütte,Automatic,34.0,10.286579999999983,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Women,50.0,2.0,Germany,41.0,26.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369000,Tutima Glashütte,Automatic,41.0,13.602906666666689,Round,Titanium,Sapphire Crystal,Titanium,Folding,Men,100.0,2.0,Germany,48.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
510000,Louis Erard,Automatic,40.0,10.183960000000022,Tonneau,Titanium,Sapphire Crystal,Nylon,Hook-and-loop,Men,100.0,3.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25200,Maserati,Quartz,43.0,11.0,Round,G-S Hybrid,Mineral Crystal,G-S Hybrid,Folding,Men,100.0,2.0,China,36.855040000000066,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25200,Maserati,Quartz,42.0,12.55,Round,Steel,Mineral Crystal,Leather,Tang,Men,100.0,2.0,China,40.50047999999999,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16800,Maserati,Quartz,43.0,11.2,Round,Steel,Mineral Crystal,Steel,Folding,Men,100.0,2.0,China,36.212160000000075,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65000,Seiko,Solar Powered,41.4,13.0,Round,G-S Hybrid,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Japan,48.018,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45000,Seiko,Quartz,30.0,6.32,Round,G-S Hybrid,Sapphire Crystal,Leather,Folding,Women,50.0,2.0,Japan,35.70120000000007,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000,Seiko,Solar Powered,45.0,13.2,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Japan,46.64056,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
49000,Seiko,Automatic,39.5,12.0,Round,Steel,Hardlex Crystal,Steel,Folding,Men,50.0,2.0,Japan,41.0,23.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
90000,Seiko,Automatic,40.2,13.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Japan,72.0,24.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000,Seiko,Solar Powered,41.4,13.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Japan,47.542,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
90000,Seiko,Solar Powered,42.0,12.9,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Japan,46.542,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40000,Seiko,Quartz,30.0,6.32,Round,Steel,Sapphire Crystal,Leather,Folding,Women,50.0,2.0,Japan,35.33176000000008,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,Seiko,Quartz,43.0,11.6,Round,Steel,Sapphire Crystal,Others,Tang,Men,100.0,2.0,Japan,37.17544000000006,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425000,Louis Erard,Automatic,44.0,15.0,Round,Titanium,Sapphire Crystal,Rubber,Folding,Men,50.0,3.0,Switzerland,48.0,25.0,1,No Bezel,1,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
510000,Louis Erard,Automatic,39.0,12.82,Hexagon,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,3.0,Switzerland,38.0,31.0,1,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478000,Louis Erard,Automatic,42.0,12.180380000000001,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,3.0,Switzerland,38.0,31.0,1,No Bezel,1,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590000,Louis Moinet,Automatic,40.7,11.171306666666649,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,48.0,34.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417000,Nomos Glashutte,Automatic,38.5,9.9,Round,Steel,Sapphire Crystal,Others,Winged Clasp,Unisex,200.0,2.0,Germany,42.0,42.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243000,Doxa,Automatic,42.5,13.65,Round,Steel,Sapphire Crystal,Steel,Folding,Men,1200.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1136200,Omega,Automatic,29.0,12.0,Round,Steel,Sapphire Crystal,Steel,Butterfly,Women,50.0,5.0,Switzerland,50.0,28.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8700000,H. Moser & Cie.,Automatic,40.0,12.1,Cushion,Steel,Sapphire Crystal,Steel,Folding,Men,120.0,2.0,Switzerland,74.0,28.0,0,No Bezel,0,21600.0,No coating,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
255500,Alpina,Automatic,39.0,11.5,Cushion,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
161000,Alpina,Automatic,38.0,10.15,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161000,Alpina,Automatic,41.0,11.5,Cushion,Steel,Sapphire Crystal,Rubber,Folding,Men,200.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
189000,Alpina,Automatic,39.0,11.5,Cushion,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
99000,Tissot,Automatic,40.5,11.23,Tonneau,Carbon-based,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,80.0,25.0,1,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
985700,Panerai,Automatic,47.0,16.0,Cushion,Titanium,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,72.0,31.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
436000,Longines,Automatic,42.0,14.1,Round,G-S Hybrid,Sapphire Crystal,Others,Tang,Men,100.0,5.0,Switzerland,72.0,21.0,0,Bi-directional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
10200000,Bovet,Manual Winding,46.3,15.95,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,168.0,37.0,0,No Bezel,0,21600.0,No coating,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4080000,Bovet,Manual Winding,42.0,9.05,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,168.0,35.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2790000,Bovet,Automatic,36.0,11.0,Round,Steel,Sapphire Crystal,Leather,Tang,Women,30.0,5.0,Switzerland,42.0,23.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
5900000,Bovet,Manual Winding,42.0,11.25,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,168.0,35.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,Jacob & Co.,Manual Winding,42.0,13.5,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,48.0,20.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300000,Others,Automatic,43.0,15.0,Barrel,Titanium,Sapphire Crystal,Others,Folding,Men,100.0,3.0,Switzerland,55.0,67.0,1,Internal Unidirectional Rotating Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5670000,Others,Automatic,43.0,15.0,Barrel,Aluminium,Sapphire Crystal,Others,Folding,Men,100.0,3.0,Switzerland,55.0,67.0,1,Internal Unidirectional Rotating Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130000,Others,Manual Winding,43.0,15.0,Barrel,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,3.0,Switzerland,60.0,39.0,1,Internal Unidirectional Rotating Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3410000,Others,Manual Winding,40.0,13.8,Barrel,Steel,Sapphire Crystal,Steel,Folding,Unisex,100.0,3.0,Switzerland,72.0,37.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5940000,Others,Automatic,40.0,13.8,Barrel,Bronze,Sapphire Crystal,Others,Hook-and-loop,Unisex,100.0,3.0,Switzerland,72.0,56.0,1,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3510000,Others,Manual Winding,40.0,13.8,Barrel,Bronze,Sapphire Crystal,Others,Hook-and-loop,Unisex,100.0,3.0,Switzerland,72.0,37.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5780000,Others,Automatic,40.0,13.8,Barrel,Steel,Sapphire Crystal,Steel,Folding,Unisex,100.0,3.0,Switzerland,72.0,56.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
56000,Junghans,Quartz,34.0,7.0,Round,Steel,Sapphire Crystal,Steel,Folding,Women,50.0,2.0,Germany,34.4559200000001,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51000,Junghans,Quartz,34.0,7.0,Round,Steel,Sapphire Crystal,Leather,Tang,Women,50.0,2.0,Germany,34.76528000000008,0.0,1,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100000,Raymond Weil,Quartz,29.0,6.0,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Women,50.0,2.0,Switzerland,35.257040000000096,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000,Raymond Weil,Quartz,39.0,7.89,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,35.82320000000007,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,Raymond Weil,Quartz,28.1,6.4,Rectangular,G-S Hybrid,Sapphire Crystal,Leather,Tang,Women,50.0,2.0,Switzerland,35.0667200000001,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000,Raymond Weil,Quartz,42.0,6.0,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,34.806000000000104,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95000,Raymond Weil,Quartz,39.0,7.89,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,34.9753600000001,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213000,Raymond Weil,Quartz,30.0,7.35,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,33.33920000000014,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1169700,Omega,Automatic,34.0,12.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,150.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
713000,Omega,Automatic,41.0,13.5,Round,Ceramic,Sapphire Crystal,Steel,Butterfly,Men,50.0,5.0,Switzerland,60.0,39.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
713000,Omega,Automatic,41.0,13.4,Square,Ceramic,Sapphire Crystal,Steel,Butterfly,Men,50.0,5.0,Switzerland,60.0,39.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1325600,Omega,Automatic,41.0,13.4,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,150.0,5.0,Switzerland,60.0,39.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
