price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,feature_Power Reserve Indicator,feature_Date,feature_Perpetual Calendar,feature_Retrograde,feature_Year,feature_Day-Night Indicator,feature_Small Seconds,feature_Month,feature_Moon Phase,feature_Tourbillon,feature_Dual Time,feature_Jumping Hours
7100000,Parmigiani,Automatic,40.0,10.7,Round,Gold,Sapphire Crystal,Gold,Folding,Men,60.0,2.0,Switzerland,48.0,31.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800000,Parmigiani,Automatic,40.0,7.8,Round,Platinum,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,48.0,29.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700000,Parmigiani,Automatic,42.0,12.4,Round,Gold,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,65.0,42.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3300000,Parmigiani,Automatic,42.0,12.9,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,100.0,2.0,Switzerland,65.0,42.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
976600,Breitling,Automatic,42.0,15.1,Round,Platinum,Sapphire Crystal,Rubber,Folding,Men,200.0,5.0,Switzerland,70.0,47.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
302400,Others,Automatic,40.0,11.85,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,44.0,23.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270000,Others,Automatic,38.5,11.1,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,38.0,31.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270000,Others,Automatic,38.5,11.1,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,38.0,31.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
451100,Breitling,Automatic,42.0,12.56,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753300,Breitling,Automatic,42.0,15.1,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,200.0,5.0,Switzerland,70.0,47.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
827700,Breitling,Automatic,42.0,13.6,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,100.0,5.0,Switzerland,70.0,41.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1162500,Breitling,Automatic,36.0,11.4,Round,Gold,Sapphire Crystal,Leather,Tang,Women,30.0,2.0,Switzerland,38.0,26.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827700,Breitling,Automatic,44.0,15.2,Round,Ceramic,Sapphire Crystal,Leather,Folding,Men,300.0,5.0,Switzerland,70.0,45.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
306900,Breitling,SuperQuartz™,38.0,12.1,Round,Others,Sapphire Crystal,Rubber,Tang,Women,100.0,2.0,Switzerland,46.23607999999999,0.0,0,Bi-directional Rotating Bezel,0,18000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
734700,Breitling,Automatic,41.0,13.3,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,100.0,5.0,Switzerland,70.0,34.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1785600,Breitling,Automatic,43.0,13.6,Round,Gold,Sapphire Crystal,Leather,Folding,Men,30.0,5.0,Switzerland,70.0,47.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1097400,Breitling,Automatic,38.0,11.88,Round,G-S Hybrid,Sapphire Crystal,Rubber,Folding,Men,100.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
330200,Breitling,SuperQuartz™,44.0,12.5,Round,Others,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,46.203439999999986,0.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
306900,Breitling,SuperQuartz™,38.0,12.1,Round,Others,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,46.356079999999984,0.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1169700,Omega,Automatic,34.0,12.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,150.0,5.0,Switzerland,55.0,35.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
443200,Rado,Automatic,43.0,14.6,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,5.0,Switzerland,80.0,25.0,0,Unidirectional Rotating Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757500,Omega,Manual Winding,42.0,13.2,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,5.0,Switzerland,50.0,26.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
250000,Raymond Weil,Automatic,42.5,10.9,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,41.0,27.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377400,TAG Heuer,Automatic,42.0,12.0,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,80.0,30.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
379500,Frederique Constant,Automatic,41.0,14.22,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,60.0,26.0,1,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
180000,Frederique Constant,Automatic,34.0,14.3,Round,Steel,Sapphire Crystal,Steel,Folding,Women,50.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161000,Frederique Constant,Automatic,34.0,9.8,Round,Steel,Sapphire Crystal,Steel,Folding,Women,50.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2564500,Frederique Constant,Automatic,39.0,10.99,Round,Gold,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,38.0,33.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
332000,Frederique Constant,Automatic,41.0,14.22,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,60.0,26.0,1,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45000,Tissot,Quartz,40.0,11.3,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,100.0,2.0,Switzerland,68.33015999999995,0.0,1,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40500,Tissot,Quartz,40.0,11.3,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,100.0,2.0,Switzerland,68.33015999999995,0.0,1,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
637500,TAG Heuer,Automatic,44.0,15.27,Round,Ceramic,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,80.0,33.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
171700,Rado,Automatic,31.8,9.7,Round,G-S Hybrid,Sapphire Crystal,Leather,Folding,Women,50.0,5.0,Switzerland,44.0,25.0,0,No Bezel,0,28800.0,PVD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785900,Breitling,Automatic,42.0,15.1,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,200.0,5.0,Switzerland,70.0,47.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1111400,Breitling,Automatic,42.0,15.1,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,200.0,5.0,Switzerland,70.0,47.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
188400,Rado,Automatic,38.0,12.1,Oval,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Unisex,100.0,5.0,Switzerland,80.0,25.0,1,No Bezel,0,28800.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310200,Rado,Automatic,38.0,9.7,Square,Ceramic,Sapphire Crystal,Ceramic,Butterfly,Unisex,50.0,5.0,Switzerland,80.0,25.0,0,No Bezel,1,28800.0,No coating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188400,Rado,Quartz,35.0,9.5,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,50.0,5.0,Switzerland,78.18968,0.0,0,No Bezel,0,36000.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177300,Rado,Quartz,35.0,9.5,Round,Ceramic,Sapphire Crystal,Steel,Butterfly,Women,50.0,5.0,Switzerland,78.26768,0.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46500,Tissot,Quartz,40.0,11.8,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,67.08327999999997,0.0,1,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44000,Tissot,Quartz,40.0,11.8,Round,Steel,Sapphire Crystal,Others,Tang,Men,300.0,2.0,Switzerland,68.65015999999996,0.0,1,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51000,Tissot,Quartz,40.0,11.8,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,300.0,2.0,Switzerland,70.97711999999997,0.0,1,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86000,Tissot,Automatic,29.3,10.6,Round,Steel,Sapphire Crystal,Steel,Butterfly,Women,100.0,2.0,Switzerland,48.0,24.0,1,No Bezel,0,21600.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
635000,Omega,Automatic,42.0,13.8,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,5.0,Switzerland,55.0,35.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357000,TAG Heuer,Automatic,42.0,12.0,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,80.0,30.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
326400,TAG Heuer,Automatic,36.0,10.2,Round,Steel,Sapphire Crystal,Steel,Folding,Women,50.0,2.0,Switzerland,50.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
494700,TAG Heuer,Automatic,36.0,10.6,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Switzerland,50.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
397800,TAG Heuer,Automatic,42.0,13.1,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,80.0,30.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
418200,TAG Heuer,Automatic,42.0,13.1,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,80.0,30.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218000,Frederique Constant,Automatic,38.5,10.67,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,68.0,24.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104000,Frederique Constant,Quartz,37.0,7.65,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,42.33503999999999,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190000,Frederique Constant,Automatic,39.0,10.34,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181000,Frederique Constant,Automatic,34.0,9.67,Round,Steel,Sapphire Crystal,Steel,Folding,Women,50.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
138000,Raymond Weil,Quartz,30.0,7.35,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,33.36824000000014,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95000,Raymond Weil,Quartz,39.0,7.89,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,32.46768000000018,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380000,Bremont,Automatic,42.0,12.7,Round,Bronze,Sapphire Crystal,Others,Tang,Men,300.0,3.0,England,38.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114000,Nivada Grenchen,Automatic,38.0,11.45,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000,Nivada Grenchen,Automatic,38.0,12.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,Oris,Automatic,43.5,14.944961428571437,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,48.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3800000,Jacob & Co.,Automatic,44.0,14.0,Round,Gold,Sapphire Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,48.0,27.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
305000,Baume & Mercier,Automatic,42.0,10.66,Dodecagon,Steel,Sapphire Crystal,Rubber,Folding,Men,100.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,DLC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305000,Baume & Mercier,Automatic,42.0,10.66,Dodecagon,Steel,Sapphire Crystal,Rubber,Folding,Men,100.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,DLC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191000,Nivada Grenchen,Automatic,39.0,13.0,Cushion,Ceramic,Sapphire Crystal,Rubber,Tang,Men,1000.0,2.0,Switzerland,38.0,25.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000,Nivada Grenchen,Automatic,39.0,13.0,Cushion,Steel,Sapphire Crystal,Leather,Tang,Men,1000.0,2.0,Switzerland,38.0,25.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,Nivada Grenchen,Automatic,38.0,12.0,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,Nivada Grenchen,Automatic,38.0,12.0,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,38.0,25.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000,Nivada Grenchen,Automatic,38.0,12.9,Round,Ceramic,Sapphire Crystal,Leather,Tang,Men,200.0,2.0,Switzerland,38.0,25.0,1,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92000,Nivada Grenchen,Manual Winding,35.0,10.1,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,36.0,18.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,Nivada Grenchen,Manual Winding,35.0,10.1,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,50.0,2.0,Switzerland,36.0,18.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290000,Others,Automatic,44.0,15.0,Round,Titanium,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,36.0,47.0,0,No Bezel,0,28800.0,DLC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540000,Bell & Ross,Automatic,42.0,9.8,Square,Ceramic,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,54.0,25.0,0,Unidirectional Rotating Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126000,Maurice Lacroix,Quartz,42.0,11.0,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,100.0,2.0,Switzerland,35.03088000000012,0.0,1,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
601000,Longines,Automatic,42.0,17.0,Round,G-S Hybrid,Sapphire Crystal,Leather,Folding,Men,100.0,5.0,Switzerland,68.0,28.0,1,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157000,Longines,Quartz,38.0,5.4,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,2.0,Switzerland,37.21840000000006,0.0,0,No Bezel,0,21600.0,No coating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186000,Titoni,Automatic,42.0,12.5,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3040000,Jaeger-LeCoultre,Automatic,40.0,12.05,Round,Gold,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,65.0,37.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
1930000,Jaeger-LeCoultre,Automatic,42.0,15.63,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,44.0,24.0,1,Internal Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
670000,Grand Seiko,Automatic,40.0,14.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,5.0,Japan,55.0,37.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
870000,Grand Seiko,Automatic,40.0,11.7,Round,Titanium,Sapphire Crystal,Titanium,Folding,Men,100.0,5.0,Japan,80.0,47.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000,Seiko,Automatic,38.5,12.4,Round,Steel,Hardlex Crystal,Steel,Folding,Men,100.0,2.0,Japan,41.0,24.0,0,Bi-directional Rotating Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450000,Grand Seiko,Manual Winding,37.3,11.7,Round,Steel,Sapphire Crystal,Leather,Tang,Unisex,30.0,5.0,Japan,72.0,24.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,Grand Seiko,Manual Winding,38.6,9.95,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,30.0,5.0,Japan,80.0,47.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134000,Longines,Automatic,39.0,11.9,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,5.0,Switzerland,72.0,21.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
955000,BVLGARI,Automatic,42.0,12.4,Octagon,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,5.0,Switzerland,42.0,62.0,0,No Bezel,0,28800.0,DLC,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
920800,Breitling,Automatic,42.0,15.1,Round,G-S Hybrid,Sapphire Crystal,Rubber,Folding,Men,200.0,5.0,Switzerland,70.0,47.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
104000,Frederique Constant,Quartz,37.0,7.65,Round,Steel,Sapphire Crystal,Leather,Tang,Unisex,50.0,2.0,Switzerland,42.343039999999995,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85000,Frederique Constant,Quartz,36.0,5.85,Rectangular,Steel,Sapphire Crystal,Leather,Tang,Unisex,30.0,2.0,Switzerland,33.02168000000017,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132500,Frederique Constant,Automatic,40.0,11.3,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000,Frederique Constant,Quartz,28.0,6.0,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,30.0,2.0,Switzerland,35.48368000000009,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115000,Raymond Weil,Quartz,29.6,6.4,Rectangular,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,50.0,2.0,Switzerland,33.96792000000014,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000,Raymond Weil,Quartz,39.0,7.89,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,36.364240000000095,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108000,Junghans,Manual Winding,34.0,9.0,Round,Steel,Sapphire Crystal,Leather,Tang,Women,50.0,2.0,Germany,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246000,Junghans,Automatic,40.0,10.9,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
420000,Baume & Mercier,Quartz,33.0,9.22,Dodecagon,Steel,Sapphire Crystal,Steel,Butterfly,Women,50.0,2.0,Switzerland,55.07791999999998,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
168000,Longines,Quartz,29.0,4.5,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,30.0,2.0,Switzerland,34.13744000000014,0.0,0,No Bezel,0,21600.0,PVD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139000,Longines,Quartz,20.8,6.9,Rectangular,Steel,Sapphire Crystal,Leather,Tang,Women,30.0,2.0,Switzerland,28.132880000000192,0.0,1,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1303300,Omega,Automatic,45.5,19.0,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,600.0,5.0,Switzerland,60.0,54.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1122000,TAG Heuer,Automatic,39.0,13.8,Square,Titanium,Sapphire Crystal,Rubber,Folding,Men,100.0,2.0,Switzerland,80.0,33.0,0,No Bezel,0,28800.0,DLC,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
418200,TAG Heuer,Automatic,42.0,13.1,Dodecagon,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,80.0,30.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189500,Frederique Constant,Automatic,39.0,10.34,Round,Steel,Sapphire Crystal,Steel,Folding,Unisex,100.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
