price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,feature_Triple Time-zone,feature_Flying Tourbillon,feature_Month,feature_Perpetual Calendar,feature_Tourbillon,feature_Small Seconds,feature_Day-Night Indicator,feature_Dual Time,feature_Retrograde,feature_Jumping Hours,feature_Moon Phase,feature_Power Reserve Indicator,feature_Date,feature_Year
211000,Rado,Quartz,38.0,9.008839999999944,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Men,30.0,5.0,Switzerland,74.98719999999999,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1030000,Hublot,Quartz,38.0,9.042699999999982,Round,Steel,Sapphire Crystal,Rubber,Others,Women,100.0,2.0,Switzerland,34.3354400000001,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371500,NORQAIN,Automatic,40.0,14.9,Round,Bronze,Sapphire Crystal,Leather,Tang,Unisex,100.0,4.0,Switzerland,70.0,28.0,0,No Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42000,Tissot,Quartz,33.17,7.199500000000038,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Women,50.0,2.0,Switzerland,59.23415999999995,3.0,0,No Bezel,0,18000.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406200,Tudor,Automatic,39.0,12.7,Round,Steel,Sapphire Crystal,Leather,Tang,Men,200.0,5.0,Switzerland,70.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265200,TAG Heuer,Quartz,40.0,11.4,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,36.72000000000005,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
260000,Louis Erard,Automatic,42.0,12.25,Round,Steel,Sapphire Crystal,Leather,Tang,Unisex,50.0,3.0,Switzerland,38.0,31.0,1,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830000,Jaeger-LeCoultre,Automatic,34.0,9.56,Round,Steel,Sapphire Crystal,Leather,Folding,Women,50.0,2.0,Switzerland,38.0,30.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135000,Louis Erard,Automatic,41.0,10.415300000000006,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,3.0,Switzerland,41.542,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6100000,Jacob & Co.,Quartz,38.0,10.75,Round,Gold,Sapphire Crystal,Leather,Tang,Women,30.0,2.0,Switzerland,41.692,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292000,Doxa,Automatic,42.0,15.85,Round,Ceramic,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,56.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2500000,Arnold & Son,Manual Winding,38.0,8.91,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,24.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
132500,Frederique Constant,Automatic,40.0,10.5,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161000,Alpina,Automatic,41.0,11.5,Cushion,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111900,Rado,Automatic,27.3,7.7348599999999905,Oval,Others,Sapphire Crystal,G-S Hybrid,Folding,Women,30.0,5.0,Switzerland,63.514799999999994,0.0,0,No Bezel,0,25200.0,CVD,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
603000,Eberhard & Co.,Automatic,42.0,13.95,Round,Ceramic,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,42.0,53.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
254800,Rado,Automatic,38.0,9.7,Square,Ceramic,Sapphire Crystal,Ceramic,Folding,Unisex,50.0,5.0,Switzerland,80.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133000,Titoni,Automatic,42.0,10.349953333333303,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,50.0,2.0,Switzerland,52.12768,0.0,0,No Bezel,0,36000.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145000,Edox,Automatic,44.0,15.6,Round,G-S Hybrid,Sapphire Crystal,Rubber,Tang,Men,1000.0,2.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
146000,Longines,Quartz,32.0,11.35,Round,Ceramic,Sapphire Crystal,Steel,Folding,Women,300.0,2.0,Switzerland,49.59987999999999,0.0,0,Unidirectional Rotating Bezel,0,36000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204500,Alpina,Automatic,41.0,11.5,Cushion,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,38.0,31.0,0,No Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2200000,H. Moser & Cie.,Automatic,42.8,10.6,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,120.0,2.0,Switzerland,72.0,27.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564800,Tudor,Automatic,41.0,14.4,Round,G-S Hybrid,Sapphire Crystal,Leather,Folding,Men,200.0,5.0,Switzerland,70.0,41.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
88000,Frederique Constant,Quartz,30.0,7.673540000000043,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,33.37824000000012,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970000,Girard-Perregaux,Automatic,42.0,12.01,Octagon,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,46.0,63.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
143000,Longines,Quartz,29.0,5.805979999999999,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,2.0,Switzerland,42.787359999999985,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201000,Doxa,Automatic,42.5,13.65,Round,Steel,Sapphire Crystal,Steel,Folding,Men,1200.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77000,Tissot,Automatic,40.0,9.473440000000005,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,50.0,2.0,Switzerland,71.83655999999999,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96000,Maurice Lacroix,Quartz,40.0,10.0,Round,Steel,Sapphire Crystal,Leather,Tang,Unisex,50.0,2.0,Switzerland,36.37536000000006,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
368800,Tudor,Automatic,41.0,13.6,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,200.0,5.0,Switzerland,70.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790000,Hublot,Automatic,38.0,8.682460000000003,Round,Gold,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,42.056,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30000,Seiko,Automatic,42.5,13.225839999999936,Round,Steel,Hardlex Crystal,Steel,Others,Men,100.0,2.0,Japan,41.0,24.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110800,Rado,Quartz,38.0,8.842459999999939,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,74.17463999999998,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2770000,Parmigiani,Automatic,42.8,11.9,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,50.0,28.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
92000,Nivada Grenchen,Manual Winding,35.0,10.1,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,36.0,18.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669200,Panerai,Automatic,42.0,10.6,Cushion,Steel,Sapphire Crystal,Nylon,Folding,Men,50.0,2.0,Switzerland,72.0,23.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
306000,Doxa,Automatic,42.0,15.85,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,56.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2300000,Jacob & Co.,Manual Winding,44.0,12.816840000000086,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,48.0,21.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207000,Doxa,Automatic,42.5,11.95,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,42.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1060000,Jaeger-LeCoultre,Automatic,39.0,9.3,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,70.0,30.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
425000,Louis Erard,Automatic,44.0,15.0,Round,Titanium,Sapphire Crystal,Rubber,Folding,Men,50.0,3.0,Switzerland,48.0,25.0,1,No Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2990000,Others,Automatic,42.0,12.35,Round,Titanium,Sapphire Crystal,Rubber,Tang,Men,30.0,2.0,Switzerland,52.0,36.0,0,No Bezel,1,28800.0,DLC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
375300,Frederique Constant,Automatic,39.0,10.141739999999997,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24800,Maserati,Quartz,43.0,11.2,Round,Steel,Mineral Crystal,Steel,Others,Men,100.0,2.0,China,38.45712000000002,0.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121000,Titoni,Automatic,30.0,7.637640000000018,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,2.0,Switzerland,40.332,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1890000,Louis Moinet,Automatic,43.2,13.736730000000007,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,48.0,22.0,0,No Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
406400,Frederique Constant,Automatic,41.0,12.65,Round,Steel,Sapphire Crystal,Steel,Others,Men,50.0,2.0,Switzerland,38.0,0.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240000,Oris,Automatic,40.0,12.0,Round,Bronze,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41200,Maserati,Automatic,44.0,13.0,Round,Steel,Others,Steel,Others,Men,100.0,2.0,China,44.324,0.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177300,Rado,Quartz,38.0,8.998259999999943,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Men,30.0,5.0,Switzerland,74.34519999999998,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000000,Grand Seiko,Manual Winding,38.6,9.95,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,30.0,5.0,Japan,80.0,47.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216100,Rado,Automatic,37.0,8.669180000000004,Round,Ceramic,Sapphire Crystal,Steel,Folding,Unisex,100.0,5.0,Switzerland,74.16456,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135000,Edox,Automatic,44.0,15.6,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,1000.0,2.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
877200,Panerai,Automatic,44.0,15.65,Cushion,Steel,Sapphire Crystal,Steel,Butterfly,Men,300.0,2.0,Switzerland,72.0,31.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
279000,Baume & Mercier,Automatic,40.0,10.859210000000026,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800000,Jacob & Co.,Quartz,38.0,10.75,Round,Gold,Sapphire Crystal,Satin,Others,Women,30.0,2.0,Switzerland,41.544,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669200,Panerai,Automatic,42.0,4.2,Round,Steel,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,72.0,23.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
955000,BVLGARI,Automatic,42.0,12.4,Octagon,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,5.0,Switzerland,42.0,62.0,0,No Bezel,0,28800.0,DLC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
230000,Oris,Automatic,43.5,12.6,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
760000,Oris,Manual Winding,44.0,12.5,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,240.0,38.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
579300,Omega,Automatic,41.0,10.885476666666653,Round,Steel,Sapphire Crystal,Leather,Others,Men,150.0,5.0,Switzerland,60.0,0.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245000,Longines,Automatic,34.0,9.2,Round,Steel,Sapphire Crystal,Leather,Folding,Women,30.0,5.0,Switzerland,72.0,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1060000,Hublot,Automatic,45.0,12.804726666666692,Round,Titanium,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,43.57,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37000,Tissot,Quartz,35.0,9.6,Tonneau,Steel,Sapphire Crystal,Steel,Folding,Unisex,100.0,2.0,Switzerland,58.738719999999944,0.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
227100,Rado,Automatic,38.0,9.032259999999953,Round,Ceramic,Sapphire Crystal,G-S Hybrid,Others,Men,50.0,5.0,Switzerland,76.24712,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1247600,Omega,Automatic,44.25,13.91676000000006,Round,Ceramic,Sapphire Crystal,Leather,Others,Men,50.0,5.0,Switzerland,60.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4350000,Louis Moinet,Automatic,43.2,13.53518333333335,Round,Gold,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,72.0,22.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
210700,NORQAIN,Automatic,42.0,12.8,Round,Ceramic,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1670000,Hublot,Automatic,41.0,10.891606666666656,Round,Steel,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,42.028,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4150000,Others,Manual Winding,42.5,15.3,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,3.0,Switzerland,168.0,31.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92000,Nivada Grenchen,Automatic,38.0,12.0,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050000,Hublot,Automatic,38.0,8.601669999999995,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,42.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590400,Omega,Automatic,41.0,11.64582666666662,Round,Steel,Sapphire Crystal,Rubber,Others,Men,150.0,5.0,Switzerland,60.0,0.0,0,No Bezel,0,25200.0,No coating,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28800,Maserati,Quartz,44.0,11.594649999999945,Round,G-S Hybrid,Mineral Crystal,G-S Hybrid,Folding,Men,100.0,2.0,China,42.38871999999997,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
227500,Frederique Constant,Automatic,40.0,8.3,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196000,Maurice Lacroix,Automatic,42.0,11.0,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,42.038,0.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
424800,Tudor,Automatic,39.0,12.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,5.0,Switzerland,70.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570000,Grand Seiko,Spring Drive,40.2,12.8,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,5.0,Japan,72.0,30.0,0,No Bezel,1,32768.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
880000,Omega,Automatic,38.0,11.507275714285703,Round,G-S Hybrid,Sapphire Crystal,Rubber,Others,Men,150.0,5.0,Switzerland,55.0,0.0,0,No Bezel,0,36000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84000,Tissot,Automatic,43.0,12.602566666666622,Round,G-S Hybrid,Sapphire Crystal,Rubber,Others,Men,300.0,2.0,Switzerland,76.768,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113500,Frederique Constant,Quartz,31.0,7.29,Round,Steel,Sapphire Crystal,Steel,Others,Women,50.0,2.0,Switzerland,33.68400000000011,5.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232700,Rado,Quartz,23.0,6.90113999999997,Rectangular,Gold,Sapphire Crystal,Gold,Others,Women,30.0,5.0,Switzerland,62.70111999999998,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868900,Omega,Automatic,42.0,13.7,Round,G-S Hybrid,Sapphire Crystal,Steel,Folding,Men,300.0,5.0,Switzerland,55.0,0.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110000,Seiko,Automatic,40.2,13.0,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,2.0,Japan,72.0,24.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96500,Ernest Borel,Automatic,40.0,11.1,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000000,Jacob & Co.,Automatic,47.0,14.0,Round,Gold,Sapphire Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,48.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1360000,Jaeger-LeCoultre,Automatic,40.0,10.95,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,70.0,34.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
151500,Frederique Constant,Quartz,31.0,8.130354333333335,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,2.0,Switzerland,38.52328000000001,5.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
430000,Oris,Manual Winding,38.0,12.7,Round,Steel,Sapphire Crystal,Leather,Butterfly,Men,50.0,2.0,Switzerland,120.0,27.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
410000,Bell & Ross,Automatic,42.0,11.3,Square,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Switzerland,42.0,21.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27500,Seiko,Quartz,42.5,11.708309999999985,Round,G-S Hybrid,Hardlex Crystal,Leather,Others,Men,100.0,2.0,Japan,42.30583999999997,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149000,Junghans,Automatic,39.5,10.3,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
